Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,AvgDaysBetweenPurchases,UniqueProducts,ZeroPriceCount,CancelledTransactions,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,RegMonth,RegDay,RegWeekday,IP_FirstOctet,RFMSegment_Dormants,RFMSegment_Fidèles,RFMSegment_Potentiels,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_Unknown,AccountStatus_Pending,AccountStatus_Suspended,Region_Autre,Region_Europe continentale,Region_UK,Country_TargetEnc,AvgBasketValue,TenureRecencyRatio,CancelPerFreq,SupportBurden,ProdBreadthPerTrans,HighCancelFlag,RegYearsActive,Churn
23,8,3075.0400000000004,41.00053333333334,26.8024770886963,102.0,1692,22.56,218,242,3,10,4,2.9324324324324325,48,0,0,0.0,36.0,1.0,1.0,3,4,1,1,3,11,19,4,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,384.38000000000005,0.1050228310502283,0.0,0.0045662100456621,5.333333333333333,0,1,0
25,5,1658.3,19.50941176470588,13.614386416838729,99.0,771,9.070588235294116,216,242,3,10,7,2.5476190476190474,61,0,2,0.0235294117647058,,1.0,4.0,0,3,1,1,2,5,9,0,143,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,331.65999999999997,0.1152073732718894,0.3333333333333333,0.004608294930875576,10.166666666666666,0,0,0
9,15,10327.11,85.34801652892561,52.36662638901223,348.0,6084,50.28099173553719,232,242,1,10,4,1.8833333333333333,97,0,10,0.0826446280991735,24.0,2.0,4.0,1,4,1,1,3,4,20,2,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0.3324050632911392,688.474,0.03862660944206009,0.625,0.008583690987124463,6.0625,0,0,0
14,5,688.6,62.6,51.52166049342743,153.0,457,41.54545454545455,227,242,4,13,11,22.5,10,0,1,0.0909090909090909,27.0,1.0,5.0,2,3,2,1,3,3,8,0,53,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.3324050632911392,137.72,0.06140350877192982,0.16666666666666666,0.0043859649122807015,1.6666666666666667,0,1,0
31,6,3518.03,15.362576419213973,5.794832687559662,33.0,2856,12.471615720524015,210,242,1,13,4,0.912280701754386,111,0,0,0.0,,3.0,4.0,0,4,2,2,2,10,14,3,78,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3324050632911392,586.3383333333334,0.14691943127962084,0.0,0.014218009478672985,15.857142857142858,0,1,0
95,5,1140.2100000000005,16.524782608695656,10.096100092827871,59.400000000000006,787,11.405797101449275,146,242,0,11,6,2.117647058823529,52,0,0,0.0,,2.0,4.0,0,3,1,4,2,12,23,3,27,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,228.0420000000001,0.6462585034013606,0.0,0.013605442176870748,8.666666666666666,0,1,1
242,1,136.04,4.388387096774193,3.5015445132819063,15.95,37,1.1935483870967742,0,242,1,12,4,0.0,30,0,0,0.0,51.0,4.0,3.0,4,2,2,4,1,9,5,6,212,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,136.04,242.0,0.0,4.0,15.0,0,1,1
46,7,1303.63,14.813977272727271,9.236384143454329,36.0,757,8.602272727272727,195,242,1,13,10,2.1954022988505746,66,0,5,0.0568181818181818,80.0,1.0,3.0,6,3,2,2,2,4,10,6,132,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2916666666666667,186.23285714285717,0.23469387755102042,0.625,0.00510204081632653,8.25,0,0,0
64,4,3189.8100000000004,24.537000000000003,39.15549628570484,358.0,1833,14.1,177,241,4,13,10,1.3643410852713178,87,0,0,0.0,45.0,1.0,2.0,4,4,2,3,2,6,27,6,222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,797.4525000000001,0.3595505617977528,0.0,0.0056179775280898875,17.4,0,1,0
241,1,246.04,16.40266666666667,8.768160310925845,39.95,179,11.933333333333334,0,241,1,13,4,0.0,15,0,0,0.0,77.0,3.0,1.0,6,2,2,4,2,1,28,4,147,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,246.04,241.0,0.0,3.0,7.5,0,0,1
239,2,88.94999999999997,12.707142857142854,16.103478624493643,39.8,33,4.714285714285714,1,241,1,13,4,0.1666666666666666,5,0,2,0.2857142857142857,,3.0,,0,1,2,4,1,6,23,2,247,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,44.47499999999999,119.5,0.6666666666666666,1.5,1.6666666666666667,1,1,1
36,26,7076.28,10.593233532934132,10.466891989000295,67.6,5769,8.636227544910179,205,241,1,12,5,0.2923538230884557,235,0,8,0.0119760479041916,,0.0,4.0,0,4,2,2,2,5,30,6,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,272.1646153846154,0.17475728155339806,0.2962962962962963,0.0,8.703703703703704,0,1,0
170,2,429.87,5.7316,6.875141284051963,43.8,270,3.6,71,241,1,16,4,0.9594594594594594,70,0,0,0.0,,2.0,1.0,0,2,3,4,1,8,1,0,43,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,214.935,2.361111111111111,0.0,0.027777777777777776,23.333333333333332,0,0,1
241,1,313.8,39.225,24.32181560422072,67.5,44,5.5,0,241,1,16,4,0.0,8,0,0,0.0,46.0,3.0,3.0,4,2,3,4,2,3,3,3,49,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,313.8,241.0,0.0,3.0,4.0,0,0,1
241,1,112.75,5.36904761904762,3.2293759532793715,12.75,27,1.2857142857142858,0,241,1,17,4,0.0,20,0,0,0.0,,2.0,3.0,0,2,3,4,1,7,4,0,222,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,112.75,241.0,0.0,2.0,10.0,0,0,1
5,6,964.68,22.96857142857143,66.90904520030699,293.0,416,9.904761904761903,236,241,0,9,9,5.7073170731707314,30,0,1,0.0238095238095238,21.0,0.0,1.0,1,3,1,1,2,4,17,6,209,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4444444444444444,160.78,0.02109704641350211,0.14285714285714285,0.0,4.285714285714286,0,0,0
30,6,882.24,18.004897959183673,6.687098001141508,44.55,403,8.224489795918368,210,241,2,9,6,4.333333333333333,42,0,0,0.0,,2.0,1.0,0,3,1,1,2,4,3,6,175,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,147.04,0.14218009478672985,0.0,0.009478672985781991,6.0,0,0,0
241,1,350.75,15.25,7.079542229679698,31.8,425,18.47826086956522,0,241,2,10,4,0.0,23,0,0,0.0,,2.0,3.0,0,2,1,4,3,6,3,4,28,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,350.75,241.0,0.0,2.0,11.5,0,0,1
45,3,-8.15,-2.716666666666667,10.958368187523783,5.9,2,0.6666666666666666,196,241,2,10,10,97.5,2,0,1,0.3333333333333333,53.0,4.0,1.0,4,1,1,2,1,4,21,3,161,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.3324050632911392,-2.716666666666667,0.22842639593908629,0.25,0.02030456852791878,0.5,1,0,0
239,2,429.6,18.67826086956521,14.000193392227226,59.400000000000006,351,15.26086956521739,1,241,2,11,4,0.0454545454545454,23,0,0,0.0,67.0,1.0,3.0,6,2,1,4,3,5,11,1,62,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,214.8,119.5,0.0,0.5,7.666666666666667,0,1,1
15,8,1387.99,19.01356164383561,9.559893707257626,53.1,887,12.150684931506849,225,241,2,12,9,3.083333333333333,44,0,0,0.0,21.0,2.0,1.0,1,3,2,1,2,11,21,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,173.49875,0.06637168141592921,0.0,0.008849557522123894,4.888888888888889,0,1,0
92,3,686.67,15.606136363636365,14.916596222486326,89.25,465,10.568181818181818,149,241,2,11,4,3.441860465116279,39,0,2,0.0454545454545454,44.0,1.0,3.0,3,3,1,4,2,3,23,2,158,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,228.89,0.6133333333333333,0.5,0.006666666666666667,9.75,0,0,1
40,2,291.41,3.349540229885057,2.602321373377908,13.52,127,1.4597701149425288,200,241,2,12,4,2.3255813953488373,76,0,0,0.0,34.0,6.0,2.0,2,2,2,2,1,2,6,6,225,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,145.705,0.19900497512437812,0.0,0.029850746268656716,25.333333333333332,0,0,0
8,8,2618.23,18.309300699300696,10.593122047762987,85.92,1645,11.503496503496503,232,241,3,12,11,1.6126760563380282,87,0,0,0.0,,0.0,3.0,0,4,2,1,2,11,20,5,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,327.27875,0.034334763948497854,0.0,0.0,9.666666666666666,0,1,0
73,7,1740.63,16.577428571428573,10.663257550739669,61.2,1044,9.942857142857145,167,240,3,10,9,1.5865384615384617,94,0,7,0.0666666666666666,,2.0,3.0,0,3,1,3,2,8,14,5,109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,248.6614285714286,0.43452380952380953,0.875,0.011904761904761904,11.75,0,1,0
60,4,2404.17,9.502648221343874,9.667769831489036,74.25,1631,6.446640316205533,180,240,0,16,10,0.7103174603174603,172,0,0,0.0,34.0,3.0,4.0,2,4,3,2,2,7,20,1,240,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,601.0425,0.3314917127071823,0.0,0.016574585635359115,34.4,0,1,0
240,1,185.05,18.505000000000003,4.753270803702787,30.0,87,8.7,0,240,2,13,4,0.0,10,0,0,0.0,27.0,1.0,3.0,2,2,2,4,2,6,29,1,20,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,185.05,240.0,0.0,1.0,5.0,0,1,1
94,2,922.39,16.77072727272727,4.765605497476239,30.6,585,10.636363636363637,146,240,2,14,4,2.703703703703704,54,0,0,0.0,,3.0,1.0,0,3,3,4,2,10,19,1,149,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,461.195,0.6394557823129252,0.0,0.02040816326530612,18.0,0,1,1
8,10,2148.4700000000003,69.30548387096775,62.99270999296715,312.0,1978,63.80645161290322,231,240,3,15,5,7.566666666666666,9,0,3,0.0967741935483871,18.0,1.0,5.0,1,4,3,1,3,2,21,0,189,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,214.84700000000004,0.034482758620689655,0.2727272727272727,0.004310344827586207,0.8181818181818182,0,0,0
235,2,98.8,12.35,13.237419903979994,31.6,26,3.25,5,240,2,14,4,0.7142857142857143,6,0,2,0.25,39.0,1.0,1.0,3,1,3,4,1,8,24,1,114,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,49.4,39.166666666666664,0.6666666666666666,0.16666666666666666,2.0,1,1,1
94,4,1037.59,17.88948275862069,6.576407173123869,35.7,533,9.189655172413794,145,240,3,14,9,2.526315789473684,45,0,0,0.0,43.0,2.0,,3,3,3,4,2,4,17,5,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,259.3975,0.6438356164383562,0.0,0.0136986301369863,9.0,0,1,1
18,8,1698.35,24.26214285714286,18.892726450486688,128.88,731,10.442857142857145,222,240,3,10,9,3.1594202898550723,43,0,3,0.0428571428571428,73.0,,1.0,6,3,1,1,2,1,18,1,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,212.29375,0.08071748878923767,0.3333333333333333,,4.777777777777778,0,0,0
32,7,1469.45,6.252978723404255,7.549929335406448,50.0,819,3.4851063829787234,207,240,2,15,4,0.8760683760683761,157,0,0,0.0,,3.0,2.0,0,3,3,2,1,7,4,0,25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,209.92142857142858,0.15384615384615385,0.0,0.014423076923076924,19.625,0,0,0
219,2,608.65,20.98793103448276,16.47949838420678,87.6,363,12.517241379310343,21,240,2,15,4,0.75,28,0,1,0.0344827586206896,,2.0,5.0,0,3,3,4,2,8,9,0,125,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,304.325,9.954545454545455,0.3333333333333333,0.09090909090909091,9.333333333333334,0,1,1
52,6,3506.540000000001,44.95564102564104,33.60119859448986,135.0,1802,23.102564102564106,188,240,2,8,4,2.415584415584416,55,0,0,0.0,,2.0,5.0,0,4,1,2,3,3,5,5,173,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,584.4233333333335,0.2751322751322751,0.0,0.010582010582010581,7.857142857142857,0,0,0
208,2,1303.91,32.59775,33.77057089997527,175.2,603,15.075,31,240,3,9,4,0.7948717948717948,40,0,0,0.0,31.0,0.0,4.0,2,3,1,4,3,2,26,5,172,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,651.955,6.5,0.0,0.0,13.333333333333334,0,0,1
82,3,1179.89,19.03048387096774,8.679344129375735,41.7,592,9.548387096774194,158,240,3,9,4,2.5737704918032787,51,0,0,0.0,,2.0,,0,3,1,3,2,7,23,4,238,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,393.2966666666667,0.5157232704402516,0.0,0.012578616352201259,12.75,0,1,0
169,2,885.1899999999999,28.55451612903225,20.54633492681192,99.0,343,11.064516129032258,71,240,3,9,4,2.3666666666666667,27,0,0,0.0,46.0,4.0,,4,3,1,4,2,3,24,3,190,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,442.59499999999997,2.3472222222222223,0.0,0.05555555555555555,9.0,0,0,1
1,5,530.08,10.81795918367347,13.06692022175205,56.25,281,5.73469387755102,238,240,3,12,12,4.9375,44,0,5,0.1020408163265306,29.0,,4.0,2,3,2,1,2,2,26,5,87,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,106.016,0.0041841004184100415,0.8333333333333334,,7.333333333333333,0,0,0
34,3,1132.13,6.396214689265538,8.182690420749672,74.25,546,3.0847457627118646,205,240,6,11,11,1.1647727272727273,141,0,0,0.0,53.0,2.0,2.0,4,3,1,2,1,1,20,3,223,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,377.3766666666667,0.1650485436893204,0.0,0.009708737864077669,35.25,0,0,0
53,5,1800.0700000000002,26.087971014492755,19.841713530405503,99.0,950,13.768115942028986,186,239,3,13,4,2.7058823529411766,67,0,0,0.0,76.0,2.0,5.0,6,3,2,2,2,5,1,6,195,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,360.014,0.28342245989304815,0.0,0.0106951871657754,11.166666666666666,0,0,0
4,7,663.4999999999999,15.079545454545451,10.784891015081614,40.8,280,6.363636363636363,235,239,0,16,4,5.372093023255814,35,0,5,0.1136363636363636,52.0,3.0,5.0,4,3,3,1,2,9,9,3,205,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,94.78571428571426,0.01694915254237288,0.625,0.012711864406779662,4.375,1,1,0
66,2,1266.08,30.88,30.720945379333628,145.0,1313,32.02439024390244,173,239,3,15,4,4.325,33,0,0,0.0,,4.0,4.0,0,3,3,3,3,11,27,5,39,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,633.04,0.3793103448275862,0.0,0.022988505747126436,11.0,0,1,0
36,5,1740.4799999999998,44.6276923076923,51.22499628632893,201.6,1594,40.87179487179487,203,239,3,18,6,5.315789473684211,26,0,0,0.0,78.0,4.0,5.0,6,3,4,2,3,4,30,5,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,348.09599999999995,0.17647058823529413,0.0,0.0196078431372549,4.333333333333333,0,0,0
239,2,1345.62,25.87730769230769,30.1232550460626,195.0,465,8.942307692307692,0,239,3,16,4,0.0,52,0,0,0.0,,1.0,5.0,0,3,3,4,2,3,31,3,169,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,672.81,239.0,0.0,1.0,17.333333333333332,0,0,1
18,6,2068.15,14.362152777777778,28.96332434082111,179.0,1646,11.430555555555555,220,239,2,16,11,1.5244755244755244,110,0,0,0.0,24.0,2.0,2.0,1,4,3,1,2,4,17,6,78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,344.69166666666666,0.08144796380090498,0.0,0.00904977375565611,15.714285714285714,0,0,0
87,4,2445.9100000000003,47.03673076923077,47.88965690127851,297.0,893,17.173076923076923,151,239,1,15,4,2.9411764705882355,36,0,0,0.0,46.0,6.0,2.0,4,4,3,3,3,4,13,2,68,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,611.4775000000001,0.5723684210526315,0.0,0.039473684210526314,7.2,0,0,0
85,2,1260.33,16.58328947368421,9.819467112242958,53.55,798,10.5,153,239,3,17,4,2.04,74,0,2,0.0263157894736842,28.0,6.0,,2,3,3,3,2,3,27,6,139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,630.165,0.551948051948052,0.6666666666666666,0.03896103896103896,24.666666666666668,0,0,0
239,1,116.01,12.89,9.227792260340498,30.0,103,11.444444444444445,0,239,3,18,4,0.0,9,0,0,0.0,50.0,2.0,5.0,4,2,4,4,2,4,29,4,93,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,116.01,239.0,0.0,2.0,4.5,0,0,1
239,1,578.9999999999999,38.6,46.34301842934767,195.0,81,5.4,0,239,3,18,4,0.0,15,0,0,0.0,23.0,4.0,1.0,1,3,4,4,2,2,26,5,216,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,578.9999999999999,239.0,0.0,4.0,7.5,0,0,1
184,4,591.75,42.267857142857146,90.24658869995044,222.75,67,4.785714285714286,55,239,3,9,4,4.153846153846154,7,0,1,0.0714285714285714,64.0,2.0,4.0,5,3,1,4,1,10,21,3,200,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.2631578947368421,147.9375,3.2857142857142856,0.2,0.03571428571428571,1.4,0,1,1
58,12,1917.78,28.20264705882353,59.81416156924531,196.35,695,10.220588235294118,180,239,2,15,9,2.626865671641791,53,1,5,0.0735294117647058,32.0,0.0,2.0,2,3,3,2,2,4,19,1,190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,159.815,0.32044198895027626,0.38461538461538464,0.0,4.076923076923077,0,0,0
233,2,127.14999999999998,12.714999999999998,8.886070560151996,19.5,41,4.1,5,239,3,19,4,0.5555555555555556,9,0,1,0.1,49.0,0.0,1.0,4,2,4,4,1,5,13,4,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.3324050632911392,63.57499999999999,38.833333333333336,0.3333333333333333,0.0,3.0,0,0,1
103,4,801.4900000000001,7.781456310679613,7.564062012759841,39.6,378,3.66990291262136,135,239,6,15,8,1.3137254901960784,68,0,0,0.0,68.0,5.0,,6,3,3,4,1,6,15,1,164,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,200.37250000000003,0.7573529411764706,0.0,0.03676470588235294,13.6,0,1,1
211,3,3246.091,23.52239855072464,12.59293628528523,70.80000000000001,1425,10.326086956521738,27,239,4,9,4,0.1897810218978102,120,0,1,0.0072463768115942,28.0,1.0,4.0,2,4,1,4,2,8,4,3,131,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,1082.0303333333334,7.535714285714286,0.25,0.03571428571428571,30.0,0,0,1
239,1,30.6,30.6,0.0,30.6,12,12.0,0,239,4,10,4,,1,0,0,0.0,75.0,2.0,4.0,6,1,1,4,2,12,27,0,192,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,30.6,239.0,0.0,2.0,0.5,0,1,1
239,1,1143.6,35.7375,32.896282464740594,175.2,356,11.125,0,239,4,10,4,0.0,32,0,0,0.0,40.0,0.0,2.0,3,3,1,4,2,8,24,1,115,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1143.6,239.0,0.0,0.0,16.0,0,1,1
21,3,1389.4100000000003,31.577500000000008,43.73448265012881,180.0,985,22.38636363636364,217,239,2,12,9,5.046511627906977,43,0,0,0.0,43.0,1.0,3.0,3,3,2,1,3,10,10,6,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3324050632911392,463.13666666666677,0.0963302752293578,0.0,0.0045871559633027525,10.75,0,1,0
115,4,574.26,14.006341463414634,9.969676463180129,35.400000000000006,340,8.292682926829269,123,239,2,11,4,3.075,32,0,5,0.1219512195121951,51.0,2.0,3.0,4,3,1,4,2,5,11,2,209,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,143.565,0.9274193548387096,1.0,0.016129032258064516,6.4,1,0,1
45,4,3651.9699999999993,28.755669291338577,35.42189878642582,177.60000000000002,7432,58.51968503937008,193,239,4,15,10,1.5238095238095235,99,0,0,0.0,63.0,0.0,3.0,5,4,3,2,3,4,23,4,145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3324050632911392,912.9924999999998,0.23195876288659795,0.0,0.0,19.8,0,1,0
239,1,486.1,22.095454545454547,22.57095114295885,120.0,201,9.136363636363637,0,239,4,12,4,0.0,22,0,0,0.0,51.0,4.0,4.0,4,2,2,4,2,1,4,1,215,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.375,486.1,239.0,0.0,4.0,11.0,0,0,1
32,3,2235.3,19.437391304347823,13.907742705777208,63.6,1342,11.669565217391304,206,238,4,13,4,1.7982456140350878,80,0,0,0.0,46.0,1.0,2.0,4,4,2,2,2,4,7,3,185,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,745.1,0.15458937198067632,0.0,0.004830917874396135,20.0,0,0,0
31,6,1051.95,28.43108108108108,28.739526863787344,150.0,563,15.216216216216216,207,238,4,14,6,5.694444444444445,30,0,2,0.054054054054054,21.0,2.0,2.0,1,3,3,2,3,10,26,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,175.32500000000002,0.14903846153846154,0.2857142857142857,0.009615384615384616,4.285714285714286,0,1,0
238,1,168.39999999999998,4.952941176470588,4.465538434678002,17.4,150,4.411764705882353,0,238,4,14,4,0.0,33,0,0,0.0,34.0,1.0,3.0,2,2,3,4,1,1,16,6,254,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,168.39999999999998,238.0,0.0,1.0,16.5,0,0,1
237,1,232.48,15.498666666666669,5.390523254043243,25.200000000000003,232,15.466666666666669,0,237,6,10,4,0.0,15,0,0,0.0,52.0,2.0,1.0,4,2,1,4,3,4,8,4,159,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.3324050632911392,232.48,237.0,0.0,2.0,7.5,0,0,1
111,2,716.0,358.0,0.0,358.0,400,200.0,126,237,6,10,4,126.0,1,0,0,0.0,30.0,2.0,3.0,2,3,1,4,3,4,15,4,150,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.3324050632911392,358.0,0.8740157480314961,0.0,0.015748031496062992,0.3333333333333333,0,0,1
78,4,819.29,39.01380952380952,45.97204644957525,166.8,196,9.333333333333334,158,237,2,11,5,7.85,18,0,0,0.0,58.0,3.0,4.0,5,3,1,3,2,3,14,0,131,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3324050632911392,204.8225,0.49056603773584906,0.0,0.018867924528301886,3.6,0,0,0
123,3,1037.42,27.30052631578948,32.624357501998524,122.4,836,22.0,113,237,6,11,4,3.054054054054054,29,0,1,0.0263157894736842,,1.0,1.0,0,3,1,4,3,1,25,1,149,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,345.8066666666667,1.0789473684210527,0.25,0.008771929824561403,7.25,0,0,1
237,1,314.45000000000005,16.55,5.6995545634919775,25.200000000000003,219,11.526315789473683,0,237,6,11,4,0.0,19,0,0,0.0,32.0,2.0,2.0,2,2,1,4,2,2,26,5,245,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,314.45000000000005,237.0,0.0,2.0,9.5,0,0,1
9,5,1624.05,14.764090909090909,6.194760777671495,40.8,1611,14.645454545454545,227,237,4,11,12,2.073394495412844,106,0,0,0.0,72.0,0.0,5.0,6,3,1,1,2,1,19,2,252,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,324.81,0.039473684210526314,0.0,0.0,17.666666666666668,0,0,0
25,5,1466.8699999999997,26.67036363636363,31.97130258144339,118.8,1224,22.25454545454545,211,236,6,12,4,3.888888888888889,49,0,2,0.0363636363636363,46.0,1.0,,4,3,2,1,3,2,5,5,151,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,293.3739999999999,0.1179245283018868,0.3333333333333333,0.0047169811320754715,8.166666666666666,0,0,0
9,6,1071.24,16.480615384615383,9.325882477834718,59.400000000000006,412,6.338461538461538,227,236,6,10,11,3.515625,57,0,3,0.0461538461538461,46.0,0.0,2.0,4,3,1,1,2,2,20,6,132,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,178.54,0.039473684210526314,0.42857142857142855,0.0,8.142857142857142,0,0,0
236,1,175.27,6.043793103448277,10.8767935840463,60.0,123,4.241379310344827,0,236,6,13,4,0.0,28,0,0,0.0,28.0,4.0,1.0,2,2,2,4,1,12,26,6,203,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,175.27,236.0,0.0,4.0,14.0,0,1,1
